"id","neighbourhood_group","neighbourhood","lat","long","instant_bookable","room_type","construction_year","price","service_fee","min_nights","host_listings_count","availability"
25636,"Brooklyn","Bushwick",40.69467,-73.92433,FALSE,"Private room",2010,989,198,2,5,0
64396,"Manhattan","Harlem",40.80257,-73.9583,FALSE,"Private room",2003,1134,227,30,8,219
7629,"Brooklyn","Williamsburg",40.70905,-73.95152,FALSE,"Private room",2012,847,169,1,1,205
92188,"Brooklyn","Bedford-Stuyvesant",40.68317,-73.92777,FALSE,"Entire home/apt",2022,930,186,2,1,57
97152,"Brooklyn","Bedford-Stuyvesant",40.6875,-73.9588,TRUE,"Private room",2016,976,195,1,1,29
41287,"Manhattan","Upper East Side",40.7629,-73.96157,FALSE,"Entire home/apt",2009,806,161,1,1,2
42070,"Manhattan","Chelsea",40.7492,-73.99073,FALSE,"Private room",2012,659,132,1,9,319
31773,"Queens","Sunnyside",40.74425,-73.91768,FALSE,"Private room",2017,665,133,1,1,0
94629,"Manhattan","Lower East Side",40.7157,-73.98864,FALSE,"Entire home/apt",2018,583,117,2,1,325
44738,"Manhattan","East Village",40.7307,-73.98299,FALSE,"Entire home/apt",2017,126,25,365,5,305
99102,"Brooklyn","Sunset Park",40.64682,-74.01515,FALSE,"Private room",2013,131,26,2,2,65
92324,"Brooklyn","Williamsburg",40.71299,-73.96144,FALSE,"Entire home/apt",2005,988,198,2,5,90
100927,"Manhattan","East Harlem",40.8006,-73.94115,FALSE,"Entire home/apt",2014,912,182,30,2,220
92077,"Manhattan","East Village",40.73114,-73.98439,FALSE,"Entire home/apt",2005,411,82,7,1,52
14939,"Brooklyn","Park Slope",40.68125,-73.97974,TRUE,"Entire home/apt",2003,668,134,3,1,223
10816,"Manhattan","Theater District",40.76095,-73.98668,FALSE,"Private room",2003,872,174,2,1,101
77677,"Queens","Ridgewood",40.70501,-73.91065,TRUE,"Entire home/apt",2017,756,151,4,1,0
48133,"Manhattan","Upper East Side",40.76059,-73.9616,TRUE,"Shared room",2010,1007,201,3,1,30
38055,"Brooklyn","Bedford-Stuyvesant",40.6972,-73.93613,TRUE,"Private room",2008,125,25,2,1,84
15300,"Brooklyn","Williamsburg",40.70244,-73.94421,TRUE,"Private room",2003,359,72,1,1,370
3714,"Brooklyn","Sunset Park",40.66296,-73.98955,TRUE,"Entire home/apt",2022,457,91,2,1,107
18148,"Manhattan","West Village",40.73778,-74.00287,FALSE,"Entire home/apt",2017,1169,234,2,1,16
94958,"Staten Island","Great Kills",40.54639,-74.13706,TRUE,"Entire home/apt",2005,252,50,30,2,130
52493,"Manhattan","Upper East Side",40.76719,-73.95874,TRUE,"Entire home/apt",2004,925,185,3,1,280
34382,"Manhattan","Midtown",40.7562,-73.96796,TRUE,"Entire home/apt",2012,182,36,1,1,35
97141,"Brooklyn","Flatbush",40.6417,-73.95251,FALSE,"Private room",2011,631,126,2,6,287
53052,"Brooklyn","Bedford-Stuyvesant",40.69149,-73.93662,TRUE,"Entire home/apt",2008,560,112,5,1,205
11264,"Manhattan","Harlem",40.80864,-73.95007,FALSE,"Entire home/apt",2020,896,179,28,2,21
7027,"Manhattan","East Village",40.72536,-73.9856,FALSE,"Entire home/apt",2010,1119,224,1,1,295
2600,"Queens","Long Island City",40.74318,-73.95108,FALSE,"Entire home/apt",2019,1025,205,2,1,256
91211,"Manhattan","Chelsea",40.7455,-73.9916,FALSE,"Private room",2013,189,38,1,4,61
92662,"Manhattan","Chinatown",40.71527,-73.99841,FALSE,"Entire home/apt",2022,620,124,3,1,0
90850,"Brooklyn","Williamsburg",40.70431,-73.93273,TRUE,"Private room",2013,976,195,12,1,0
74658,"Manhattan","Chelsea",40.74214,-73.99912,FALSE,"Entire home/apt",2020,164,33,5,1,9
6426,"Manhattan","Harlem",40.8136,-73.94999,FALSE,"Entire home/apt",2018,645,129,5,1,198
80761,"Manhattan","Chinatown",40.71595,-73.99329,TRUE,"Private room",2017,120,24,20,5,332
77937,"Brooklyn","Park Slope",40.66643,-73.97598,TRUE,"Entire home/apt",2014,343,69,3,2,305
88306,"Queens","Ridgewood",40.70645,-73.90578,FALSE,"Private room",2015,941,188,1,1,0
63607,"Queens","Hollis",40.70753,-73.7673,TRUE,"Private room",2009,567,113,5,1,179
10165,"Manhattan","Morningside Heights",40.81483,-73.9609,FALSE,"Private room",2012,799,160,1,1,125
86796,"Manhattan","Financial District",40.70566,-74.00865,FALSE,"Entire home/apt",2011,953,191,20,1,255
62521,"Queens","Jamaica",40.71053,-73.79014,FALSE,"Private room",2011,733,147,30,1,362
98061,"Brooklyn","Williamsburg",40.71893,-73.95866,FALSE,"Private room",2016,723,145,1,1,28
64394,"Queens","Woodside",40.74462,-73.89416,TRUE,"Private room",2005,970,194,30,171,31
84675,"Manhattan","Harlem",40.82884,-73.94868,TRUE,"Private room",2012,580,116,1,2,162
101853,"Manhattan","Civic Center",40.71264,-73.99893,FALSE,"Entire home/apt",2020,585,117,2,2,8
11915,"Manhattan","Nolita",40.72347,-73.99302,FALSE,"Entire home/apt",2020,408,82,3,2,207
77520,"Manhattan","Midtown",40.75374,-73.97138,FALSE,"Entire home/apt",2013,1091,218,3,1,0
6180,"Queens","Astoria",40.76369,-73.91601,FALSE,"Entire home/apt",2014,1025,205,1,1,355
64468,"Manhattan","Upper West Side",40.79533,-73.962898,FALSE,"Entire home/apt",2009,622,124,30,32,362
35681,"Brooklyn","Bushwick",40.68235,-73.90602,FALSE,"Private room",2004,676,135,2,2,303
78194,"Brooklyn","Prospect-Lefferts Gardens",40.66077,-73.96004,FALSE,"Entire home/apt",2012,178,36,4,2,337
16125,"Manhattan","Lower East Side",40.72033,-73.98767,FALSE,"Entire home/apt",2022,1096,219,1,1,52
52921,"Manhattan","Lower East Side",40.71902,-73.99053,TRUE,"Private room",2016,584,117,1,5,0
51970,"Manhattan","Hell's Kitchen",40.75435,-73.99668,FALSE,"Private room",2016,350,70,1,18,44
66461,"Manhattan","Financial District",40.70525,-74.01441,FALSE,"Entire home/apt",2006,852,170,30,34,260
14804,"Manhattan","Lower East Side",40.72223,-73.99189,TRUE,"Entire home/apt",2020,1184,237,30,7,138
5074,"Brooklyn","Sheepshead Bay",40.58363,-73.93553,FALSE,"Entire home/apt",2015,818,164,7,2,383
71503,"Brooklyn","Flatbush",40.64167,-73.95465,TRUE,"Private room",2014,773,155,3,2,0
14218,"Brooklyn","Brooklyn Heights",40.69449,-73.99188,TRUE,"Entire home/apt",2019,481,96,3,1,341
86543,"Brooklyn","Bedford-Stuyvesant",40.69076,-73.92886,TRUE,"Entire home/apt",2010,86,17,4,1,106
25351,"Brooklyn","Flatbush",40.64844,-73.96726,FALSE,"Entire home/apt",2011,927,185,5,1,3
53277,"Queens","Jamaica",40.66862,-73.78285,FALSE,"Private room",2007,495,99,1,10,358
10625,"Queens","East Elmhurst",40.77006,-73.87683,TRUE,"Private room",2017,464,93,1,5,-6
90393,"Brooklyn","Williamsburg",40.71443,-73.96154,TRUE,"Private room",2014,118,24,1,5,0
51543,"Brooklyn","Cypress Hills",40.67801,-73.90613,TRUE,"Private room",2013,979,196,1,5,90
9379,"Queens","Ridgewood",40.71005,-73.91956,FALSE,"Private room",2007,662,132,3,2,11
12683,"Brooklyn","Kensington",40.64463,-73.97057,TRUE,"Entire home/apt",2013,611,122,7,1,262
16976,"Manhattan","Greenwich Village",40.73006,-73.99981,TRUE,"Entire home/apt",2016,975,195,4,1,415
10839,"Brooklyn","South Slope",40.66616,-73.98904,TRUE,"Entire home/apt",2012,834,167,4,1,382
68545,"Manhattan","East Village",40.72653,-73.98539,TRUE,"Entire home/apt",2011,382,76,1,1,269
38399,"Manhattan","Lower East Side",40.71246,-73.99069,TRUE,"Private room",2005,526,105,2,1,75
70800,"Brooklyn","Williamsburg",40.71668,-73.94083,FALSE,"Private room",2006,1121,224,28,1,365
34504,"Brooklyn","Williamsburg",40.71784,-73.96363,FALSE,"Private room",2021,281,56,1,2,9
86107,"Manhattan","Upper West Side",40.77995,-73.9822,FALSE,"Entire home/apt",2020,647,129,14,1,382
61400,"Brooklyn","Park Slope",40.67388,-73.98005,FALSE,"Private room",2005,365,73,2,1,91
87188,"Manhattan","Harlem",40.82717,-73.95249,FALSE,"Private room",2007,1153,231,5,1,0
6926,"Manhattan","Upper West Side",40.7962,-73.96156,TRUE,"Private room",2017,627,125,1,3,205
29961,"Brooklyn","Bedford-Stuyvesant",40.67958,-73.90858,TRUE,"Entire home/apt",2015,471,94,3,2,240
45140,"Manhattan","Hell's Kitchen",40.76761,-73.99208,TRUE,"Entire home/apt",2008,1144,229,2,1,101
44989,"Manhattan","Upper East Side",40.77424,-73.95322,FALSE,"Entire home/apt",2007,996,199,3,1,63
10405,"Queens","Ridgewood",40.71111,-73.91689,FALSE,"Private room",2009,58,12,10,1,21
86782,"Brooklyn","Flatbush",40.65253,-73.96404,FALSE,"Entire home/apt",2020,306,61,2,2,20
52931,"Brooklyn","East Flatbush",40.65494,-73.95228,FALSE,"Entire home/apt",2015,247,49,2,1,128
101090,"Manhattan","Upper East Side",40.77486,-73.95296,TRUE,"Entire home/apt",2011,946,189,30,1,89
10493,"Queens","Astoria",40.76762,-73.90727,FALSE,"Entire home/apt",2011,443,89,3,1,-6
53965,"Brooklyn","East New York",40.66805,-73.86137,TRUE,"Entire home/apt",2015,623,125,1,1,365
26291,"Brooklyn","East Flatbush",40.64521,-73.94751,FALSE,"Private room",2013,240,48,2,4,49
3874,"Manhattan","Kips Bay",40.73997,-73.98137,FALSE,"Entire home/apt",2009,1004,201,3,2,27
63599,"Brooklyn","Carroll Gardens",40.68305,-73.9919,FALSE,"Entire home/apt",2012,327,65,3,1,0
9940,"Brooklyn","Bedford-Stuyvesant",40.68847,-73.95634,TRUE,"Private room",2010,596,119,1,1,179
25704,"Brooklyn","East Flatbush",40.65441,-73.93009,TRUE,"Private room",2019,273,55,3,7,330
89578,"Brooklyn","Fort Greene",40.68718,-73.97289,TRUE,"Entire home/apt",2009,552,110,2,1,15
97582,"Queens","Flushing",40.73781,-73.80845,FALSE,"Private room",2022,127,25,1,5,90
50573,"Bronx","Williamsbridge",40.88014,-73.86368,FALSE,"Private room",2019,250,50,1,3,349
29507,"Queens","Queens Village",40.71899,-73.75347,TRUE,"Entire home/apt",2006,813,163,3,1,304
50736,"Brooklyn","Prospect Heights",40.67422,-73.96759,TRUE,"Private room",2005,756,151,2,1,117
85947,"Manhattan","Lower East Side",40.72033,-73.98767,FALSE,"Entire home/apt",2022,1096,219,1,1,52
59952,"Brooklyn","Canarsie",40.64636,-73.90395,FALSE,"Private room",2015,706,141,1,4,171
45761,"Bronx","Allerton",40.86958,-73.84872,FALSE,"Private room",2004,1000,200,2,4,90
15910,"Brooklyn","Boerum Hill",40.68558,-73.98065,TRUE,"Private room",2019,1165,233,1,1,210
15931,"Manhattan","Upper West Side",40.78458,-73.97836,TRUE,"Entire home/apt",2015,745,149,3,1,73
36200,"Brooklyn","East Flatbush",40.65267,-73.94293,FALSE,"Private room",2022,1152,230,3,5,311
84766,"Manhattan","Upper West Side",40.80029,-73.96626,FALSE,"Private room",2008,777,155,1,2,374
45309,"Brooklyn","Vinegar Hill",40.70358,-73.98316,TRUE,"Entire home/apt",2022,787,157,2,1,1
62163,"Brooklyn","Bedford-Stuyvesant",40.68602,-73.94534,FALSE,"Entire home/apt",2016,797,159,2,1,0
20349,"Manhattan","West Village",40.73193,-74.00529,FALSE,"Private room",2018,533,107,1,2,0
50138,"Brooklyn","Bushwick",40.70294,-73.92581,TRUE,"Entire home/apt",2019,158,32,30,1,61
101480,"Staten Island","Arrochar",40.59372,-74.06766,FALSE,"Entire home/apt",2011,629,126,1,3,12
30929,"Brooklyn","Canarsie",40.63806,-73.90024,FALSE,"Private room",2014,934,187,2,3,346
86186,"Manhattan","Upper West Side",40.80279,-73.96535,FALSE,"Private room",2003,672,134,2,2,398
42444,"Brooklyn","Bushwick",40.68227,-73.90703,FALSE,"Entire home/apt",2010,1173,235,2,1,342
41021,"Manhattan","Upper West Side",40.79095,-73.97291,TRUE,"Entire home/apt",2009,842,168,7,1,214
37366,"Brooklyn","Williamsburg",40.71131,-73.94156,TRUE,"Entire home/apt",2006,94,19,3,2,144
38228,"Manhattan","Harlem",40.80447,-73.95589,FALSE,"Private room",2009,215,43,30,6,364
87671,"Brooklyn","Prospect Heights",40.67921,-73.97241,TRUE,"Private room",2018,153,31,4,1,0
83177,"Manhattan","Hell's Kitchen",40.76354,-73.99283,TRUE,"Entire home/apt",2018,349,70,30,31,270
11757,"Brooklyn","Bedford-Stuyvesant",40.68523,-73.92926,FALSE,"Private room",2021,925,185,1,3,362
37755,"Brooklyn","Bedford-Stuyvesant",40.68135,-73.92122,FALSE,"Entire home/apt",2015,60,12,3,1,361
12820,"Brooklyn","Flatbush",40.63655,-73.95424,TRUE,"Private room",2011,567,113,1,1,218
74452,"Manhattan","Chinatown",40.71612,-73.99273,TRUE,"Entire home/apt",2004,1123,225,2,1,324
57603,"Staten Island","Clifton",40.61784,-74.0804,TRUE,"Private room",2016,163,33,3,1,362
29795,"Brooklyn","Crown Heights",40.67802,-73.9614,FALSE,"Private room",2010,760,152,1,1,362
17369,"Manhattan","Tribeca",40.71798,-74.01253,FALSE,"Entire home/apt",2021,177,35,7,1,0
13489,"Queens","Jackson Heights",40.74856,-73.88906,FALSE,"Entire home/apt",2018,797,159,1,1,123
30442,"Brooklyn","Bay Ridge",40.63457,-74.0325,FALSE,"Entire home/apt",2008,475,95,3,1,348
61855,"Brooklyn","Bedford-Stuyvesant",40.67752,-73.91652,FALSE,"Entire home/apt",2013,381,76,30,1,139
59134,"Queens","Rockaway Beach",40.58773,-73.81234,TRUE,"Entire home/apt",2022,269,54,2,4,178
14427,"Queens","Astoria",40.76821,-73.9125,TRUE,"Private room",2022,329,66,1,4,155
40232,"Brooklyn","Bushwick",40.70293,-73.9265,FALSE,"Private room",2014,336,67,2,2,40
53765,"Manhattan","Lower East Side",40.72115,-73.98345,TRUE,"Entire home/apt",2019,222,44,1,1,48
73312,"Brooklyn","Bedford-Stuyvesant",40.67913,-73.90665,FALSE,"Private room",2015,427,85,1,6,170
69846,"Brooklyn","Bushwick",40.70118,-73.92826,TRUE,"Private room",2012,237,47,3,1,0
56757,"Bronx","Soundview",40.82491,-73.87707,TRUE,"Entire home/apt",2004,146,29,2,1,335
49152,"Brooklyn","East Flatbush",40.65823,-73.93459,FALSE,"Private room",2014,778,156,1,1,316
34125,"Brooklyn","Windsor Terrace",40.65639,-73.98242,TRUE,"Entire home/apt",2010,418,84,1,1,0
40563,"Manhattan","Harlem",40.80761,-73.94366,FALSE,"Entire home/apt",2003,640,128,3,2,110
47649,"Manhattan","Upper East Side",40.77098,-73.9524,TRUE,"Entire home/apt",2003,841,168,2,1,234
24172,"Manhattan","East Village",40.72901,-73.98621,FALSE,"Entire home/apt",2008,387,77,2,1,165
40916,"Manhattan","Harlem",40.82458,-73.93883,TRUE,"Private room",2016,947,189,2,2,315
88518,"Brooklyn","Bushwick",40.70468,-73.92568,TRUE,"Private room",2003,684,137,5,1,88
86974,"Brooklyn","Bedford-Stuyvesant",40.68541,-73.92392,FALSE,"Entire home/apt",2008,506,101,3,1,0
86149,"Brooklyn","Crown Heights",40.67433,-73.94243,TRUE,"Private room",2020,1008,202,5,2,297
10224,"Brooklyn","Bedford-Stuyvesant",40.68237,-73.95257,TRUE,"Entire home/apt",2007,62,12,2,1,172
858,"Brooklyn","Flatbush",40.64387,-73.96855,FALSE,"Private room",2009,476,95,2,1,350
7477,"Manhattan","Upper East Side",40.76324,-73.96251,FALSE,"Private room",2009,568,114,30,9,44
16091,"Manhattan","Greenwich Village",40.73418,-73.99338,TRUE,"Entire home/apt",2020,673,135,3,1,361
53075,"Manhattan","Chelsea",40.74296,-73.99838,TRUE,"Entire home/apt",2010,151,30,2,1,30
48565,"Manhattan","Midtown",40.74444,-73.99015,TRUE,"Entire home/apt",2007,71,14,30,232,324
29091,"Manhattan","Midtown",40.75498,-73.9903,TRUE,"Entire home/apt",2003,205,41,1,1,0
68507,"Manhattan","Midtown",40.7507,-73.97086,TRUE,"Entire home/apt",2003,593,119,30,33,365
25379,"Queens","Ridgewood",40.69557,-73.9043,FALSE,"Private room",2020,1093,219,2,1,0
84342,"Brooklyn","Williamsburg",40.71745,-73.9569,TRUE,"Private room",2012,650,130,3,1,331
42506,"Bronx","Kingsbridge",40.88298,-73.8987,TRUE,"Entire home/apt",2022,959,192,3,1,321
43303,"Manhattan","Chelsea",40.74038,-74.00139,FALSE,"Entire home/apt",2015,1114,223,3,1,39
49571,"Manhattan","East Harlem",40.79755,-73.93614,FALSE,"Private room",2014,633,127,2,2,364
66987,"Manhattan","East Harlem",40.79444,-73.94008,FALSE,"Private room",2007,442,88,30,161,185
101989,"Brooklyn","Bedford-Stuyvesant",40.68932,-73.94098,TRUE,"Entire home/apt",2005,479,96,2,1,88
97817,"Manhattan","Hell's Kitchen",40.76384,-73.98822,TRUE,"Entire home/apt",2013,830,166,2,1,238
68181,"Brooklyn","Williamsburg",40.71119,-73.94634,FALSE,"Entire home/apt",2019,57,11,7,1,184
47173,"Bronx","Concourse Village",40.82759,-73.92081,TRUE,"Private room",2021,659,132,1,1,364
90512,"Manhattan","Nolita",40.72253,-73.99459,FALSE,"Entire home/apt",2012,918,184,3,1,0
60471,"Brooklyn","Sunset Park",40.65571,-74.00065,TRUE,"Private room",2012,631,126,3,1,185
99782,"Brooklyn","Windsor Terrace",40.65131,-73.97866,FALSE,"Private room",2004,149,30,2,1,310
71608,"Brooklyn","Fort Greene",40.68799,-73.97314,TRUE,"Entire home/apt",2011,98,20,2,1,1
10566,"Queens","Long Island City",40.75547,-73.91867,TRUE,"Private room",2017,560,112,15,18,207
15615,"Brooklyn","Williamsburg",40.71468,-73.95841,TRUE,"Private room",2015,924,185,2,1,78
97414,"Manhattan","Kips Bay",40.73968,-73.98217,TRUE,"Entire home/apt",2021,659,132,5,1,248
84034,"Queens","Cambria Heights",40.69358,-73.73,FALSE,"Private room",2022,971,194,2,2,0
74672,"Brooklyn","Greenpoint",40.73738,-73.95282,FALSE,"Entire home/apt",2011,995,199,2,3,14
97176,"Manhattan","Chelsea",40.74756,-73.99072,FALSE,"Private room",2016,208,42,2,3,93
43993,"Brooklyn","Williamsburg",40.71194,-73.95428,FALSE,"Private room",2022,977,195,1,1,0
66983,"Manhattan","Lower East Side",40.71937,-73.9865,FALSE,"Private room",2015,283,57,30,2,214
70321,"Queens","Flushing",40.74142,-73.8202,FALSE,"Entire home/apt",2005,179,36,3,1,298
25089,"Manhattan","Midtown",40.75347,-73.98567,TRUE,"Entire home/apt",2008,805,161,2,1,235
36263,"Manhattan","Financial District",40.70417,-74.00928,FALSE,"Private room",2011,706,141,1,1,195
44183,"Queens","Richmond Hill",40.69035,-73.82238,FALSE,"Private room",2010,657,131,1,1,356
48418,"Bronx","Fordham",40.86264,-73.89139,FALSE,"Private room",2006,453,91,2,8,81
92266,"Manhattan","Harlem",40.82645,-73.94984,FALSE,"Private room",2017,347,69,1,4,132
50991,"Brooklyn","Bedford-Stuyvesant",40.68072,-73.94517,FALSE,"Private room",2014,259,52,1,2,129
88199,"Manhattan","East Village",40.72397,-73.98329,TRUE,"Entire home/apt",2013,684,137,7,1,0
23367,"Brooklyn","Bedford-Stuyvesant",40.68704,-73.95565,FALSE,"Private room",2008,922,184,2,2,189
79563,"Brooklyn","Crown Heights",40.66935,-73.94708,FALSE,"Private room",2011,834,167,3,1,16
94711,"Manhattan","Gramercy",40.73805,-73.98415,TRUE,"Entire home/apt",2021,185,37,4,2,0
52421,"Brooklyn","Bedford-Stuyvesant",40.69242,-73.94891,TRUE,"Entire home/apt",2009,1070,214,3,3,332
47537,"Brooklyn","Bushwick",40.70318,-73.92636,FALSE,"Entire home/apt",2003,809,162,3,1,177
52210,"Brooklyn","Williamsburg",40.71147,-73.96283,FALSE,"Private room",2016,551,110,1,2,7
65513,"Brooklyn","Bushwick",40.68886,-73.92059,FALSE,"Private room",2010,335,67,30,218,278
61355,"Bronx","Wakefield",40.89392,-73.84427,FALSE,"Private room",2020,664,133,2,3,365
98445,"Queens","Astoria",40.76768,-73.92001,FALSE,"Private room",2020,336,67,4,1,74
10433,"Manhattan","Theater District",40.7566,-73.98329,FALSE,"Entire home/apt",2019,127,25,3,1,-9
22760,"Manhattan","East Harlem",40.79737,-73.93185,FALSE,"Entire home/apt",2011,185,37,3,1,104
77259,"Manhattan","Midtown",40.75356,-73.97155,FALSE,"Private room",2008,143,29,3,12,365
60662,"Bronx","Hunts Point",40.81752,-73.88919,FALSE,"Private room",2010,680,136,21,4,110
22574,"Manhattan","Hell's Kitchen",40.76459,-73.99035,FALSE,"Private room",2014,1059,212,1,2,178
31917,"Queens","Flushing",40.76025,-73.8221,TRUE,"Entire home/apt",2004,662,132,30,15,291
94685,"Brooklyn","Prospect-Lefferts Gardens",40.65517,-73.95827,TRUE,"Private room",2017,790,158,1,2,14
20213,"Manhattan","Upper East Side",40.77257,-73.94616,FALSE,"Private room",2012,165,33,30,10,342
32926,"Manhattan","East Village",40.72891,-73.97977,TRUE,"Entire home/apt",2009,1112,222,1,4,59
61683,"Brooklyn","Park Slope",40.67641,-73.98161,FALSE,"Private room",2004,271,54,3,2,280
50962,"Manhattan","Morningside Heights",40.81082,-73.95711,TRUE,"Private room",2014,390,78,1,2,171
91617,"Manhattan","Little Italy",40.71942,-73.99694,FALSE,"Entire home/apt",2020,1199,240,1,1,189
99636,"Manhattan","East Harlem",40.79931,-73.94196,FALSE,"Entire home/apt",2009,578,116,6,1,0
30884,"Queens","Long Island City",40.75955,-73.93293,FALSE,"Entire home/apt",2009,1076,215,3,1,0
38179,"Brooklyn","Greenpoint",40.7227,-73.93691,FALSE,"Private room",2013,749,150,1,5,137
31025,"Manhattan","East Village",40.73048,-73.98269,TRUE,"Entire home/apt",2022,787,157,3,1,13
56352,"Brooklyn","Crown Heights",40.66471,-73.95509,FALSE,"Entire home/apt",2017,910,182,10,1,0
75696,"Queens","Woodhaven",40.69459,-73.85081,TRUE,"Entire home/apt",2010,182,36,5,6,121
101130,"Brooklyn","Sunset Park",40.64364,-74.01206,TRUE,"Private room",2020,433,87,7,1,0
63724,"Brooklyn","Bedford-Stuyvesant",40.68289,-73.95037,TRUE,"Entire home/apt",2005,660,132,1,1,0
92533,"Brooklyn","Columbia St",40.68155,-74.0039,FALSE,"Private room",2005,787,157,4,5,0
36314,"Manhattan","East Village",40.72957,-73.98723,FALSE,"Private room",2009,816,163,2,3,41
88901,"Manhattan","Washington Heights",40.83355,-73.93839,FALSE,"Entire home/apt",2018,650,130,180,19,331
49133,"Brooklyn","Gowanus",40.66684,-73.99333,FALSE,"Private room",2006,808,162,1,3,333
4427,"Brooklyn","Crown Heights",40.6769,-73.94483,TRUE,"Private room",2005,328,66,7,3,402
37160,"Brooklyn","Bedford-Stuyvesant",40.69072,-73.95026,FALSE,"Private room",2019,489,98,30,4,336
76412,"Brooklyn","Bushwick",40.70588,-73.92302,TRUE,"Private room",2016,235,47,1,1,0
38156,"Manhattan","Hell's Kitchen",40.76375,-73.99201,FALSE,"Entire home/apt",2010,250,50,6,1,87
39226,"Brooklyn","Kensington",40.64637,-73.97593,TRUE,"Private room",2003,534,107,1,1,0
92596,"Brooklyn","Prospect Heights",40.67862,-73.97065,FALSE,"Entire home/apt",2012,1016,203,1,12,14
5848,"Queens","Astoria",40.75896,-73.9153,TRUE,"Private room",2022,1145,229,30,18,81
50676,"Manhattan","Upper East Side",40.76543699,-73.96514107,FALSE,"Private room",2015,207,41,1,1,323
1964,"Manhattan","East Harlem",40.80215,-73.93889,FALSE,"Private room",2003,1181,236,1,5,256
1497,"Brooklyn","Bedford-Stuyvesant",40.68773,-73.95631,TRUE,"Entire home/apt",2008,572,114,3,2,208
19553,"Manhattan","Midtown",40.75622,-73.96768,FALSE,"Private room",2009,84,17,1,1,0
11984,"Manhattan","Washington Heights",40.84465,-73.93733,FALSE,"Entire home/apt",2012,390,78,2,1,235
10856,"Manhattan","Murray Hill",40.74716,-73.97607,FALSE,"Entire home/apt",2004,70,14,1,1,348
9821,"Brooklyn","South Slope",40.66671,-73.98172,TRUE,"Private room",2017,623,125,2,3,206
56398,"Brooklyn","Crown Heights",40.67128,-73.94307,TRUE,"Entire home/apt",2016,801,160,5,3,146
2827,"Manhattan","East Harlem",40.79255,-73.93842,TRUE,"Private room",2011,697,139,2,1,265
73274,"Brooklyn","Bedford-Stuyvesant",40.67988,-73.92229,FALSE,"Entire home/apt",2013,482,96,3,2,285
88361,"Brooklyn","Crown Heights",40.67228,-73.92707,FALSE,"Entire home/apt",2011,95,19,4,1,324
12717,"Brooklyn","Bushwick",40.68881,-73.92017,FALSE,"Private room",2003,366,73,3,1,318
80915,"Manhattan","Harlem",40.80063,-73.95389,FALSE,"Private room",2004,300,60,4,1,242
75859,"Brooklyn","Bedford-Stuyvesant",40.69576,-73.96137,FALSE,"Private room",2018,983,197,2,1,0
89688,"Manhattan","Theater District",40.76126,-73.98636,FALSE,"Entire home/apt",2014,328,66,10,1,0
97670,"Brooklyn","East Flatbush",40.65074,-73.91633,FALSE,"Entire home/apt",2017,83,17,1,3,311
44238,"Queens","Springfield Gardens",40.66714,-73.77664,FALSE,"Private room",2012,358,72,1,3,364
48031,"Bronx","North Riverdale",40.91306,-73.89389,TRUE,"Private room",2012,1044,209,1,3,175
38409,"Brooklyn","Bedford-Stuyvesant",40.68197,-73.91235,FALSE,"Private room",2018,494,99,2,10,317
14877,"Manhattan","Midtown",40.75561,-73.96424,TRUE,"Entire home/apt",2018,1141,228,2,1,103
43478,"Brooklyn","Bushwick",40.70672,-73.92295,TRUE,"Entire home/apt",2008,970,194,2,1,0
16622,"Manhattan","Kips Bay",40.73898,-73.98233,TRUE,"Entire home/apt",2014,1069,214,2,1,216
6647,"Manhattan","East Harlem",40.79637,-73.93371,FALSE,"Private room",2012,1050,210,2,1,5
73170,"Brooklyn","Bedford-Stuyvesant",40.69028,-73.95195,TRUE,"Private room",2010,909,182,1,1,0
43955,"Manhattan","Financial District",40.70824,-74.00476,FALSE,"Entire home/apt",2012,1026,205,2,1,38
5431,"Brooklyn","Williamsburg",40.71293,-73.95321,TRUE,"Entire home/apt",2003,499,100,7,1,310
30013,"Manhattan","East Harlem",40.80017,-73.93812,FALSE,"Private room",2013,759,152,1,1,0
71032,"Manhattan","Battery Park City",40.71239,-74.0162,TRUE,"Entire home/apt",2016,198,40,1000,1,362
86829,"Manhattan","East Village",40.72152,-73.9838,FALSE,"Private room",2009,617,123,4,1,308
66376,"Bronx","Throgs Neck",40.81193,-73.8277,FALSE,"Entire home/apt",2019,387,77,30,1,365
13045,"Manhattan","Midtown",40.76665,-73.98281,TRUE,"Entire home/apt",2013,308,62,30,121,195
69740,"Manhattan","Upper West Side",40.79854,-73.96089,TRUE,"Private room",2011,110,22,3,1,90
2732,"Brooklyn","Williamsburg",40.71215,-73.95637,TRUE,"Private room",2007,253,51,3,1,75
8277,"Manhattan","Washington Heights",40.84064,-73.93727,FALSE,"Private room",2006,351,70,1,1,398
65836,"Queens","Woodside",40.74094,-73.89607,TRUE,"Private room",2017,599,120,30,152,31
18729,"Brooklyn","Brighton Beach",40.57701,-73.96616,FALSE,"Shared room",2014,837,167,1,1,0
61279,"Brooklyn","Bedford-Stuyvesant",40.68369,-73.93592,FALSE,"Entire home/apt",2009,133,27,30,1,249
70309,"Queens","Astoria",40.76291,-73.91871,FALSE,"Private room",2012,887,177,2,2,326
40399,"Brooklyn","Williamsburg",40.71218,-73.94616,FALSE,"Private room",2008,487,97,3,1,0
87689,"Queens","Corona",40.74598,-73.85683,TRUE,"Entire home/apt",2017,518,104,7,1,284
